,Order ID,Grouped
106740,163913,"Bose SoundSport Headphones,Flatscreen TV"
106811,163983,"USB-C Charging Cable,iPhone"
106813,163984,"Lightning Charging Cable,USB-C Charging Cable"
106821,163991,"Google Phone,Wired Headphones"
106824,163993,"Vareebadd Phone,27in 4K Gaming Monitor"
106838,164006,"Google Phone,USB-C Charging Cable"
106879,164046,"Bose SoundSport Headphones,Bose SoundSport Headphones"
106895,164061,"Lightning Charging Cable,AAA Batteries (4-pack)"
106907,164072,"AA Batteries (4-pack),USB-C Charging Cable"
107069,164233,"Google Phone,USB-C Charging Cable"
107079,164242,"34in Ultrawide Monitor,AA Batteries (4-pack)"
107103,164265,"Lightning Charging Cable,Flatscreen TV"
107112,164273,"iPhone,Lightning Charging Cable"
107149,164309,"Wired Headphones,AAA Batteries (4-pack)"
107172,164331,"Apple Airpods Headphones,20in Monitor"
107179,164337,"iPhone,Lightning Charging Cable"
107191,164348,"iPhone,Wired Headphones"
107195,164351,"iPhone,Lightning Charging Cable,Wired Headphones"
107207,164361,"iPhone,Wired Headphones"
107210,164363,"Lightning Charging Cable,Bose SoundSport Headphones"
107289,164441,"iPhone,Lightning Charging Cable"
107303,164454,"Google Phone,Bose SoundSport Headphones"
107318,164468,"Google Phone,Wired Headphones"
107328,164477,"AAA Batteries (4-pack),Wired Headphones"
107336,164484,"Google Phone,USB-C Charging Cable"
107374,164521,"Bose SoundSport Headphones,Flatscreen TV"
107395,164541,"Google Phone,USB-C Charging Cable"
107408,164553,"AA Batteries (4-pack),Bose SoundSport Headphones"
107411,164555,"AAA Batteries (4-pack),USB-C Charging Cable"
107468,164611,"AAA Batteries (4-pack),USB-C Charging Cable"
107493,164635,"Lightning Charging Cable,34in Ultrawide Monitor"
107518,164659,"AAA Batteries (4-pack),USB-C Charging Cable"
107537,164677,"Google Phone,USB-C Charging Cable"
107550,164689,"Google Phone,USB-C Charging Cable,Bose SoundSport Headphones"
107573,164710,"Apple Airpods Headphones,Bose SoundSport Headphones"
107577,164713,"Google Phone,Bose SoundSport Headphones"
107582,164717,"AA Batteries (4-pack),AAA Batteries (4-pack)"
107603,164737,"Google Phone,USB-C Charging Cable"
107617,164750,"34in Ultrawide Monitor,AA Batteries (4-pack)"
107623,164755,"Google Phone,USB-C Charging Cable"
107628,164759,"Google Phone,USB-C Charging Cable"
107640,164770,"Google Phone,USB-C Charging Cable"
107664,164793,"Google Phone,USB-C Charging Cable"
107676,164804,"Google Phone,USB-C Charging Cable"
107685,164812,"iPhone,Wired Headphones"
107691,164817,"Bose SoundSport Headphones,Apple Airpods Headphones"
107700,164825,"Lightning Charging Cable,Lightning Charging Cable"
107733,164857,"Lightning Charging Cable,Macbook Pro Laptop"
107757,164880,"Wired Headphones,Vareebadd Phone"
107781,164903,"Apple Airpods Headphones,AA Batteries (4-pack)"
107807,164928,"Lightning Charging Cable,AA Batteries (4-pack)"
107857,164977,"iPhone,Lightning Charging Cable"
107866,164985,"Google Phone,Wired Headphones"
107933,165051,"Vareebadd Phone,USB-C Charging Cable"
107986,165103,"AA Batteries (4-pack),Google Phone"
107999,165115,"Google Phone,Bose SoundSport Headphones"
108007,165122,"USB-C Charging Cable,Apple Airpods Headphones"
108009,165123,"Wired Headphones,Lightning Charging Cable"
108016,165129,"USB-C Charging Cable,iPhone"
108046,165158,"iPhone,Lightning Charging Cable"
108069,165180,"Lightning Charging Cable,Lightning Charging Cable"
108087,165197,"Apple Airpods Headphones,Macbook Pro Laptop"
108108,165217,"USB-C Charging Cable,ThinkPad Laptop"
108133,165241,"Google Phone,USB-C Charging Cable"
108137,165244,"iPhone,AA Batteries (4-pack)"
108142,165248,"27in FHD Monitor,Lightning Charging Cable"
108165,165270,"Google Phone,USB-C Charging Cable"
108306,165410,"USB-C Charging Cable,AAA Batteries (4-pack)"
108359,165462,"Google Phone,Wired Headphones"
108369,165471,"Wired Headphones,AAA Batteries (4-pack)"
108380,165481,"Apple Airpods Headphones,Apple Airpods Headphones"
108411,165511,"iPhone,Lightning Charging Cable"
108415,165514,"AA Batteries (4-pack),Lightning Charging Cable"
108486,165584,"Lightning Charging Cable,Apple Airpods Headphones"
108504,165601,"iPhone,Apple Airpods Headphones"
108522,165618,"iPhone,Lightning Charging Cable"
108570,165665,"Google Phone,USB-C Charging Cable,Wired Headphones,AA Batteries (4-pack)"
108576,165668,"34in Ultrawide Monitor,34in Ultrawide Monitor"
108641,165732,"AAA Batteries (4-pack),AAA Batteries (4-pack)"
108664,165754,"Google Phone,Wired Headphones"
108667,165756,"Wired Headphones,AAA Batteries (4-pack)"
108680,165768,"iPhone,Lightning Charging Cable"
108695,165782,"Vareebadd Phone,AA Batteries (4-pack)"
108706,165792,"Bose SoundSport Headphones,Wired Headphones"
108727,165812,"iPhone,Lightning Charging Cable"
108775,165859,"Google Phone,27in FHD Monitor"
108779,165862,"Wired Headphones,Apple Airpods Headphones"
108808,165890,"AA Batteries (4-pack),Wired Headphones"
108830,165911,"iPhone,Lightning Charging Cable"
108834,165914,"Vareebadd Phone,Wired Headphones"
108849,165928,"Vareebadd Phone,USB-C Charging Cable"
108856,165934,"USB-C Charging Cable,USB-C Charging Cable"
108861,165938,"Google Phone,USB-C Charging Cable,Wired Headphones"
108873,165948,"34in Ultrawide Monitor,Bose SoundSport Headphones"
108927,166001,"Vareebadd Phone,USB-C Charging Cable"
109009,166082,"iPhone,Apple Airpods Headphones"
109033,166105,"Google Phone,Wired Headphones"
109056,166127,"iPhone,Lightning Charging Cable"
109091,166161,"Google Phone,Wired Headphones"
109094,166163,"AAA Batteries (4-pack),Lightning Charging Cable"
109192,166260,"USB-C Charging Cable,Lightning Charging Cable"
109217,166284,"ThinkPad Laptop,Lightning Charging Cable"
109236,166302,"iPhone,Wired Headphones"
109261,166326,"27in FHD Monitor,Vareebadd Phone"
109270,166334,"Google Phone,Bose SoundSport Headphones"
109274,166337,"Google Phone,USB-C Charging Cable"
109331,166393,"Vareebadd Phone,Wired Headphones"
109369,166430,"Google Phone,USB-C Charging Cable"
109388,166448,"Wired Headphones,Lightning Charging Cable"
109536,166595,"Apple Airpods Headphones,Wired Headphones"
109581,166639,"Wired Headphones,27in FHD Monitor"
109588,166645,"ThinkPad Laptop,Bose SoundSport Headphones"
109610,166666,"Lightning Charging Cable,Apple Airpods Headphones"
109655,166710,"Google Phone,USB-C Charging Cable"
109683,166737,"iPhone,Lightning Charging Cable"
109687,166740,"iPhone,AAA Batteries (4-pack)"
109693,166745,"AAA Batteries (4-pack),AA Batteries (4-pack)"
109701,166752,"AAA Batteries (4-pack),Wired Headphones"
109726,166776,"iPhone,Lightning Charging Cable"
109745,166794,"iPhone,Lightning Charging Cable"
109776,166824,"iPhone,Apple Airpods Headphones"
109795,166842,"27in 4K Gaming Monitor,AA Batteries (4-pack)"
109832,166878,"20in Monitor,USB-C Charging Cable"
109897,166942,"iPhone,Apple Airpods Headphones"
109924,166968,"LG Washing Machine,27in 4K Gaming Monitor"
109938,166981,"AAA Batteries (4-pack),AAA Batteries (4-pack)"
109972,167014,"iPhone,Apple Airpods Headphones"
109982,167023,"iPhone,Lightning Charging Cable"
109986,167026,"iPhone,Lightning Charging Cable"
110045,167084,"AA Batteries (4-pack),Bose SoundSport Headphones"
110086,167124,"Flatscreen TV,ThinkPad Laptop"
110122,167159,"Google Phone,AA Batteries (4-pack)"
110184,167220,"AA Batteries (4-pack),iPhone"
110187,167222,"AAA Batteries (4-pack),ThinkPad Laptop"
110224,167258,"Google Phone,USB-C Charging Cable"
110228,167261,"Google Phone,USB-C Charging Cable,Wired Headphones"
110244,167275,"iPhone,ThinkPad Laptop"
110254,167284,"Vareebadd Phone,USB-C Charging Cable"
110265,167294,"iPhone,Wired Headphones"
110296,167324,"AA Batteries (4-pack),Lightning Charging Cable"
110321,167348,"Bose SoundSport Headphones,AA Batteries (4-pack)"
110334,167360,"iPhone,Wired Headphones"
110363,167388,"Apple Airpods Headphones,27in 4K Gaming Monitor"
110405,167429,"Lightning Charging Cable,Lightning Charging Cable"
110410,167433,"27in 4K Gaming Monitor,Lightning Charging Cable"
110419,167441,"27in 4K Gaming Monitor,Flatscreen TV"
110426,167447,"iPhone,Wired Headphones"
110449,167469,"Google Phone,USB-C Charging Cable"
110469,167488,"iPhone,Lightning Charging Cable"
110514,167532,"iPhone,Apple Airpods Headphones"
110550,167567,"Macbook Pro Laptop,Lightning Charging Cable"
110575,167591,"Lightning Charging Cable,Apple Airpods Headphones"
110583,167598,"Vareebadd Phone,Wired Headphones"
110629,167643,"Google Phone,USB-C Charging Cable"
110641,167654,"27in FHD Monitor,27in FHD Monitor"
110647,167659,"Vareebadd Phone,USB-C Charging Cable"
110691,167702,"Wired Headphones,AA Batteries (4-pack)"
110699,167709,"Google Phone,USB-C Charging Cable"
110712,167721,"Google Phone,USB-C Charging Cable"
110825,167833,"iPhone,Apple Airpods Headphones"
110830,167837,"Google Phone,USB-C Charging Cable"
110833,167839,"Vareebadd Phone,Bose SoundSport Headphones"
110886,167891,"Google Phone,USB-C Charging Cable"
110920,167924,"Google Phone,USB-C Charging Cable"
110928,167931,"Bose SoundSport Headphones,USB-C Charging Cable"
110932,167934,"Google Phone,USB-C Charging Cable"
110954,167955,"iPhone,Apple Airpods Headphones"
110958,167958,"Google Phone,USB-C Charging Cable"
110978,167977,"Google Phone,Wired Headphones"
111039,168037,"Lightning Charging Cable,USB-C Charging Cable"
111083,168080,"Google Phone,USB-C Charging Cable"
111177,168173,"34in Ultrawide Monitor,AAA Batteries (4-pack)"
111192,168187,"iPhone,Lightning Charging Cable"
111219,168213,"iPhone,Lightning Charging Cable"
111222,168215,"USB-C Charging Cable,AA Batteries (4-pack)"
111244,168236,"Google Phone,Wired Headphones"
111291,168282,"USB-C Charging Cable,Flatscreen TV"
111343,168333,"Apple Airpods Headphones,AAA Batteries (4-pack)"
111387,168376,"iPhone,Apple Airpods Headphones"
111392,168380,"Lightning Charging Cable,AAA Batteries (4-pack)"
111395,168382,"Vareebadd Phone,USB-C Charging Cable"
111450,168436,"Lightning Charging Cable,Bose SoundSport Headphones"
111576,168561,"iPhone,Lightning Charging Cable"
111620,168604,"Google Phone,USB-C Charging Cable"
111624,168607,"iPhone,Apple Airpods Headphones,Bose SoundSport Headphones"
111638,168619,"Vareebadd Phone,USB-C Charging Cable"
111651,168631,"Lightning Charging Cable,20in Monitor"
111695,168674,"Google Phone,USB-C Charging Cable"
111716,168694,"Bose SoundSport Headphones,Wired Headphones"
111747,168724,"Apple Airpods Headphones,Apple Airpods Headphones"
111801,168777,"iPhone,Lightning Charging Cable,Lightning Charging Cable"
111804,168778,"Bose SoundSport Headphones,27in FHD Monitor"
111833,168806,"iPhone,Lightning Charging Cable"
111846,168818,"AAA Batteries (4-pack),AA Batteries (4-pack)"
111917,168888,"AA Batteries (4-pack),AA Batteries (4-pack)"
111920,168890,"AAA Batteries (4-pack),Wired Headphones"
111931,168900,"AAA Batteries (4-pack),Lightning Charging Cable"
111937,168905,"USB-C Charging Cable,ThinkPad Laptop"
111943,168910,"27in 4K Gaming Monitor,Lightning Charging Cable"
111972,168938,"iPhone,Lightning Charging Cable,Wired Headphones"
112058,169022,"Google Phone,USB-C Charging Cable"
112113,169076,"Apple Airpods Headphones,AA Batteries (4-pack)"
112154,169116,"Bose SoundSport Headphones,Lightning Charging Cable"
112199,169160,"Vareebadd Phone,ThinkPad Laptop"
112207,169167,"Google Phone,USB-C Charging Cable"
112233,169192,"iPhone,Lightning Charging Cable"
112249,169207,"iPhone,Lightning Charging Cable"
112264,169221,"Wired Headphones,Lightning Charging Cable"
112303,169259,"Wired Headphones,USB-C Charging Cable"
112311,169266,"iPhone,Lightning Charging Cable,Google Phone"
112315,169268,"Apple Airpods Headphones,Bose SoundSport Headphones"
112345,169297,"Google Phone,Wired Headphones"
112373,169324,"iPhone,Lightning Charging Cable"
112394,169344,"Google Phone,34in Ultrawide Monitor"
112472,169421,"Apple Airpods Headphones,USB-C Charging Cable"
112476,169424,"AAA Batteries (4-pack),Apple Airpods Headphones"
112598,169545,"Google Phone,USB-C Charging Cable,Wired Headphones"
112605,169550,"27in 4K Gaming Monitor,iPhone"
112607,169551,"Google Phone,USB-C Charging Cable"
112621,169564,"iPhone,Apple Airpods Headphones"
112658,169600,"Wired Headphones,Wired Headphones"
112702,169643,"Google Phone,Bose SoundSport Headphones"
112719,169659,"Bose SoundSport Headphones,Bose SoundSport Headphones"
112727,169666,"Google Phone,Bose SoundSport Headphones"
112730,169668,"Bose SoundSport Headphones,Lightning Charging Cable"
112744,169681,"ThinkPad Laptop,Apple Airpods Headphones"
112747,169683,"Google Phone,USB-C Charging Cable"
112752,169687,"AAA Batteries (4-pack),Lightning Charging Cable"
112764,169698,"iPhone,Lightning Charging Cable"
112787,169720,"iPhone,Lightning Charging Cable"
112806,169738,"iPhone,Lightning Charging Cable"
112834,169765,"USB-C Charging Cable,Wired Headphones"
112850,169780,"Apple Airpods Headphones,Lightning Charging Cable"
112871,169800,"iPhone,Apple Airpods Headphones"
112902,169830,"Google Phone,USB-C Charging Cable"
112956,169883,"Google Phone,Bose SoundSport Headphones"
113023,169949,"LG Washing Machine,AAA Batteries (4-pack)"
113031,169956,"Google Phone,iPhone"
113035,169959,"iPhone,Wired Headphones"
113038,169961,"Google Phone,Wired Headphones"
113061,169983,"Google Phone,Bose SoundSport Headphones"
113106,170027,"LG Washing Machine,Apple Airpods Headphones"
113116,170036,"Vareebadd Phone,USB-C Charging Cable"
113150,170069,"iPhone,Apple Airpods Headphones"
113164,170082,"Bose SoundSport Headphones,Google Phone"
113192,170109,"Apple Airpods Headphones,Apple Airpods Headphones"
113222,170138,"27in 4K Gaming Monitor,34in Ultrawide Monitor"
113241,170156,"AA Batteries (4-pack),USB-C Charging Cable"
113254,170168,"USB-C Charging Cable,USB-C Charging Cable"
113283,170196,"LG Washing Machine,AAA Batteries (4-pack)"
113295,170207,"iPhone,Lightning Charging Cable"
113304,170215,"Google Phone,USB-C Charging Cable"
113306,170216,"27in 4K Gaming Monitor,Lightning Charging Cable"
113332,170241,"iPhone,Lightning Charging Cable,Wired Headphones"
113340,170247,"Google Phone,USB-C Charging Cable"
113372,170278,"iPhone,Lightning Charging Cable"
113414,170319,"USB-C Charging Cable,Google Phone"
113457,170361,"Flatscreen TV,Lightning Charging Cable"
113529,170432,"Bose SoundSport Headphones,20in Monitor"
113603,170505,"iPhone,Lightning Charging Cable"
113607,170508,"Lightning Charging Cable,Bose SoundSport Headphones"
113634,170534,"AA Batteries (4-pack),Flatscreen TV"
113690,170589,"iPhone,Lightning Charging Cable"
113709,170607,"Vareebadd Phone,USB-C Charging Cable"
113726,170623,"Lightning Charging Cable,Apple Airpods Headphones"
113751,170647,"AAA Batteries (4-pack),Lightning Charging Cable"
113812,170707,"AAA Batteries (4-pack),USB-C Charging Cable"
113827,170721,"Apple Airpods Headphones,Wired Headphones"
113849,170742,"AAA Batteries (4-pack),Apple Airpods Headphones"
113854,170746,"Vareebadd Phone,USB-C Charging Cable"
113858,170749,"AAA Batteries (4-pack),USB-C Charging Cable"
113875,170765,"Apple Airpods Headphones,AAA Batteries (4-pack)"
113882,170771,"iPhone,Lightning Charging Cable"
113893,170781,"Lightning Charging Cable,AA Batteries (4-pack)"
113899,170786,"27in FHD Monitor,34in Ultrawide Monitor"
113933,170819,"USB-C Charging Cable,Google Phone"
114019,170904,"Google Phone,Bose SoundSport Headphones"
114080,170964,"Apple Airpods Headphones,Google Phone"
114096,170979,"AA Batteries (4-pack),Macbook Pro Laptop"
114102,170984,"34in Ultrawide Monitor,USB-C Charging Cable"
114105,170986,"Google Phone,USB-C Charging Cable"
114137,171017,"Apple Airpods Headphones,Lightning Charging Cable"
114147,171026,"USB-C Charging Cable,AAA Batteries (4-pack)"
114196,171074,"Google Phone,USB-C Charging Cable"
114199,171076,"Apple Airpods Headphones,iPhone"
114218,171094,"27in 4K Gaming Monitor,Flatscreen TV"
114239,171114,"iPhone,Lightning Charging Cable"
114297,171171,"iPhone,Apple Airpods Headphones"
114303,171176,"27in FHD Monitor,27in 4K Gaming Monitor"
114354,171226,"Google Phone,USB-C Charging Cable"
114406,171277,"iPhone,Lightning Charging Cable"
114452,171322,"20in Monitor,20in Monitor"
114504,171373,"AA Batteries (4-pack),AA Batteries (4-pack)"
114507,171375,"Google Phone,USB-C Charging Cable"
114533,171400,"iPhone,Apple Airpods Headphones"
114551,171417,"AA Batteries (4-pack),34in Ultrawide Monitor"
114641,171506,"AAA Batteries (4-pack),Wired Headphones"
114657,171521,"Apple Airpods Headphones,34in Ultrawide Monitor"
114690,171553,"Google Phone,USB-C Charging Cable"
114727,171589,"iPhone,Lightning Charging Cable"
114761,171622,"Google Phone,USB-C Charging Cable"
114779,171639,"AAA Batteries (4-pack),AA Batteries (4-pack)"
114786,171645,"iPhone,Lightning Charging Cable"
114800,171658,"Google Phone,Wired Headphones"
114854,171711,"Google Phone,Wired Headphones"
114945,171801,"iPhone,Apple Airpods Headphones"
114951,171806,"iPhone,Lightning Charging Cable"
114971,171825,"iPhone,Lightning Charging Cable"
114990,171843,"Google Phone,Bose SoundSport Headphones"
115044,171896,"Vareebadd Phone,USB-C Charging Cable"
115053,171904,"27in 4K Gaming Monitor,Lightning Charging Cable"
115062,171912,"Bose SoundSport Headphones,USB-C Charging Cable"
115086,171935,"LG Washing Machine,AAA Batteries (4-pack)"
115097,171945,"Lightning Charging Cable,Macbook Pro Laptop"
115182,172029,"iPhone,Wired Headphones"
115194,172040,"AAA Batteries (4-pack),Wired Headphones"
